id,title,description,category,source,synthetic,template_family,generator_version
S000699,No puedo cerrar la sesión,"Después de salir, al volver a la página sigo dentro de la cuenta siempre. Antes funcionaba con normalidad.",acceso_autenticacion,synthetic_generator,true,cierre_sesion,v0.1
S000700,Necesitamos ejecuciones automáticas,Quisiera programar la actualización de estados para que se ejecute al final del día. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,automatizacion,v0.1
S000701,El sistema está caído,Ningún módulo está disponible y el navegador muestra un error del servidor. Antes funcionaba con normalidad.,error_tecnico,synthetic_generator,true,servicio_caido,v0.1
S000702,No puedo iniciar sesión,"Intento ingresar con las credenciales habituales, pero el sistema indica que los datos no son válidos desde ayer. Antes funcionaba con normalidad.",acceso_autenticacion,synthetic_generator,true,credenciales_rechazadas,v0.1
S000703,No puedo completar el cobro,"Intenté pagar con una tarjeta de débito, pero la transacción fue rechazada de forma intermitente. Antes funcionaba con normalidad.",pagos_facturacion,synthetic_generator,true,pago_rechazado,v0.1
S000704,Necesitamos nuevos roles,Solicito un nuevo rol que pueda administrar usuarios. Ya intenté actualizar la página y volver a probar.,solicitud_funcionalidad,synthetic_generator,true,roles_permisos,v0.1
S000705,La página queda en blanco,"Puedo navegar por el menú, pero el módulo de reportes no carga su contenido en el navegador.",error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1
S000706,¿Cuánto demora este proceso?,Quisiera conocer el plazo aproximado para completar la emisión de una factura. Esto sucede en más de un dispositivo.,consulta_general,synthetic_generator,true,tiempos_estimados,v0.1
S000707,La página queda en blanco,La sección queda vacía siempre y necesito volver a cargar la página.,error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1
S000708,No se actualizan los datos,"La plataforma confirma la actualización, pero al volver a entrar aparecen la configuración previa. Esto sucede en más de un dispositivo.",error_tecnico,synthetic_generator,true,datos_no_guardados,v0.1
S000709,Demora excesiva al procesar reportes,"Los datos finales son correctos, pero el procesamiento de ventas es demasiado lento. Necesito continuar con el proceso cuanto antes.",rendimiento,synthetic_generator,true,reporte_lento,v0.1
S000710,Aparecen dos cargos por la misma compra,"Solo confirmé el pago una vez, pero se registraron tres cobros idénticos. Antes funcionaba con normalidad.",pagos_facturacion,synthetic_generator,true,cobro_duplicado,v0.1
S000711,Información sobre formas de pago,Quiero saber qué métodos de acceso acepta actualmente la plataforma.,consulta_general,synthetic_generator,true,metodos_disponibles,v0.1
S000712,Cobro duplicado en mi tarjeta,"Solo confirmé el pago una vez, pero se registraron tres cobros idénticos. Necesito continuar con el proceso cuanto antes.",pagos_facturacion,synthetic_generator,true,cobro_duplicado,v0.1
S000713,Quiero exportar a Excel,Solicito una opción que permita descargar las facturas en Excel. Ya intenté actualizar la página y volver a probar.,solicitud_funcionalidad,synthetic_generator,true,nueva_exportacion,v0.1
S000714,Me cobraron dos veces,La misma factura fue cobrada más de una vez y necesito resolverlo hoy. Ya intenté actualizar la página y volver a probar.,pagos_facturacion,synthetic_generator,true,cobro_duplicado,v0.1
S000715,Agregar control detallado de accesos,Necesitamos configurar permisos por módulo para diferentes tipos de usuario. Ya intenté actualizar la página y volver a probar.,solicitud_funcionalidad,synthetic_generator,true,roles_permisos,v0.1
S000716,El informe tarda varios minutos,"El reporte se genera correctamente, aunque tarda más de quince minutos en completarse. El problema también fue confirmado por otro usuario.",rendimiento,synthetic_generator,true,reporte_lento,v0.1
S000717,Procesamiento lento de archivos,"La operación no falla, aunque de importar es mucho más lenta que antes. Ya intenté actualizar la página y volver a probar.",rendimiento,synthetic_generator,true,archivos_lentos,v0.1
S000718,Necesitamos acceso con Microsoft,Necesitamos un nuevo método de inicio de sesión basado en Google. Antes funcionaba con normalidad.,solicitud_funcionalidad,synthetic_generator,true,nuevo_login,v0.1
S000719,El informe tarda varios minutos,Cada solicitud de reporte permanece procesando durante más de quince minutos antes de finalizar.,rendimiento,synthetic_generator,true,reporte_lento,v0.1
S000720,¿Cuánto demora este proceso?,¿Cuánto suele tardar la revisión de una solicitud en condiciones normales? Necesito continuar con el proceso cuanto antes.,consulta_general,synthetic_generator,true,tiempos_estimados,v0.1
S000721,La información vuelve a su valor anterior,Guardo el formulario y los cambios desaparecen después de recargar la página. Esto sucede en más de un dispositivo.,error_tecnico,synthetic_generator,true,datos_no_guardados,v0.1
S000722,No se actualizan los datos,"La plataforma confirma la actualización, pero al volver a entrar aparecen los datos antiguos.",error_tecnico,synthetic_generator,true,datos_no_guardados,v0.1
S000723,Conectar la plataforma con otro servicio,Solicito integrar la plataforma con Microsoft Teams para compartir reportes.,solicitud_funcionalidad,synthetic_generator,true,integracion_nueva,v0.1
S000724,Cobro posterior a la cancelación,"Solicité detener los cobros, pero el método de pago volvió a ser debitado. Esto sucede en más de un dispositivo.",pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1
S000725,El código de verificación no funciona,No puedo completar el segundo paso porque el código no llega casi siempre.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1
S000726,Sesión expirada pocos segundos después de entrar,"Puedo entrar, pero al cambiar de sección vuelvo a la pantalla de acceso y afecta a varios usuarios. Antes funcionaba con normalidad.",acceso_autenticacion,synthetic_generator,true,sesion_expirada,v0.1
S000727,No recibí la factura,"El pago fue aprobado, pero no encuentro la factura en mi correo. Antes funcionaba con normalidad.",pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1
S000728,Quiero pagar con billetera digital,Sería útil permitir pagos mediante transferencia bancaria además de las tarjetas. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,nuevo_pago,v0.1
S000729,Aparecen dos cargos por la misma compra,En la banca móvil aparecen dos cargos por una sola operación realizada desde la última actualización. Ya intenté actualizar la página y volver a probar.,pagos_facturacion,synthetic_generator,true,cobro_duplicado,v0.1
S000730,No puedo cerrar la sesión,"Después de salir, al volver a la página sigo dentro de la cuenta solo en algunos intentos. Ya intenté actualizar la página y volver a probar.",acceso_autenticacion,synthetic_generator,true,cierre_sesion,v0.1
S000731,¿Cuánto cuesta el servicio?,¿Qué funciones están incluidas en la opción empresarial?,consulta_general,synthetic_generator,true,planes_precios,v0.1
S000732,Me cobraron un plan diferente,El total cobrado no coincide con el monto mostrado antes de confirmar la compra. Necesito continuar con el proceso cuanto antes.,pagos_facturacion,synthetic_generator,true,monto_incorrecto,v0.1
S000733,Información sobre formas de pago,Quiero saber qué tarjetas y medios de pago acepta actualmente la plataforma. El problema también fue confirmado por otro usuario.,consulta_general,synthetic_generator,true,metodos_disponibles,v0.1
S000734,Necesitamos descargar datos en otro formato,Solicito una opción que permita descargar las facturas en XML. Antes funcionaba con normalidad.,solicitud_funcionalidad,synthetic_generator,true,nueva_exportacion,v0.1
S000735,Necesito conocer el plazo estimado,Quisiera conocer el plazo aproximado para completar la emisión de una factura. Antes funcionaba con normalidad.,consulta_general,synthetic_generator,true,tiempos_estimados,v0.1
S000736,Consulta sobre el estado de una solicitud,Necesito orientación para revisar el avance de mi registro sin reportar un error. Necesito continuar con el proceso cuanto antes.,consulta_general,synthetic_generator,true,estado_proceso,v0.1
S000737,¿Cómo uso esta función?,No encuentro dónde se realiza cambiar una configuración; necesito orientación. Esto sucede en más de un dispositivo.,consulta_general,synthetic_generator,true,como_usar,v0.1
S000738,El sistema se cierra al editar,"Puedo entrar normalmente, pero la aplicación falla al confirmar una operación. El problema también fue confirmado por otro usuario.",error_tecnico,synthetic_generator,true,cierre_inesperado,v0.1
S000739,El botón cerrar sesión no termina el acceso,"Después de salir, al volver a la página sigo dentro de la cuenta de forma intermitente.",acceso_autenticacion,synthetic_generator,true,cierre_sesion,v0.1
S000740,Descargar documentos demora demasiado,"El archivo termina de descargar, pero incluso uno pequeño demora más de diez minutos.",rendimiento,synthetic_generator,true,archivos_lentos,v0.1
S000741,Mis credenciales son rechazadas,La plataforma rechaza las credenciales habituales aunque estoy seguro de que es correcto desde mi laptop. Necesito continuar con el proceso cuanto antes.,acceso_autenticacion,synthetic_generator,true,credenciales_rechazadas,v0.1
S000742,Quiero exportar a Excel,Actualmente solo se puede exportar en PDF y necesitamos soporte para JSON.,solicitud_funcionalidad,synthetic_generator,true,nueva_exportacion,v0.1
S000743,Nadie puede abrir la plataforma,La plataforma completa dejó de responder desde la última actualización. Necesito continuar con el proceso cuanto antes.,error_tecnico,synthetic_generator,true,servicio_caido,v0.1
S000744,Importar registros toma mucho tiempo,Procesar mil registros toma demasiado tiempo aunque no aparecen errores. Necesito continuar con el proceso cuanto antes.,rendimiento,synthetic_generator,true,proceso_masivo_lento,v0.1
S000745,No puedo iniciar sesión,La plataforma rechaza las credenciales habituales aunque estoy seguro de que es correcto desde una computadora de la oficina.,acceso_autenticacion,synthetic_generator,true,credenciales_rechazadas,v0.1
S000746,Importar registros toma mucho tiempo,"El proceso de sincronización termina correctamente, pero tarda mucho más que antes. Esto sucede en más de un dispositivo.",rendimiento,synthetic_generator,true,proceso_masivo_lento,v0.1
S000747,La tarjeta no es aceptada,"Intenté pagar con una tarjeta de débito, pero la transacción fue rechazada siempre. El problema también fue confirmado por otro usuario.",pagos_facturacion,synthetic_generator,true,pago_rechazado,v0.1
S000748,Problema con el reintegro,"El reembolso fue aprobado hace diez días, pero el dinero no aparece en mi cuenta. Esto sucede en más de un dispositivo.",pagos_facturacion,synthetic_generator,true,reembolso,v0.1
S000749,Problema de acceso luego de modificar mis datos,"Después de modificar la contraseña, la cuenta quedó inaccesible desde la aplicación móvil. Esto sucede en más de un dispositivo.",acceso_autenticacion,synthetic_generator,true,cambio_datos_acceso,v0.1
S000750,Falló la conexión con otro servicio,"La integración con el sistema contable estaba funcionando, pero dejó de enviar información desde que cambié la configuración.",error_tecnico,synthetic_generator,true,integracion_fallida,v0.1
S000751,Necesitamos más opciones de búsqueda,"La búsqueda actual es básica y necesitamos filtros por cliente, plan y periodo. Antes funcionaba con normalidad.",solicitud_funcionalidad,synthetic_generator,true,filtros_avanzados,v0.1
S000752,Acceso rechazado tras actualizar la contraseña,Actualicé la contraseña y desde entonces ninguna de las credenciales me permite ingresar. Antes funcionaba con normalidad.,acceso_autenticacion,synthetic_generator,true,cambio_datos_acceso,v0.1
S000753,Cobro duplicado en mi tarjeta,En el estado de cuenta aparecen dos cargos por una sola operación realizada desde la última actualización. Ya intenté actualizar la página y volver a probar.,pagos_facturacion,synthetic_generator,true,cobro_duplicado,v0.1
S000754,El pago no aparece registrado,El banco confirma el cobro y la plataforma no reconoce la transacción desde ayer.,pagos_facturacion,synthetic_generator,true,pago_no_registrado,v0.1
S000755,Importe equivocado en la factura,La factura muestra un descuento faltante respecto del precio informado. El problema también fue confirmado por otro usuario.,pagos_facturacion,synthetic_generator,true,monto_incorrecto,v0.1
S000756,Me cobraron un plan diferente,"Contraté una sola cuenta, pero el cobro corresponde a el precio sin descuento. Necesito continuar con el proceso cuanto antes.",pagos_facturacion,synthetic_generator,true,monto_incorrecto,v0.1
S000757,Necesitamos otra opción de cobro,Solicito incorporar débito automático como alternativa de pago. Antes funcionaba con normalidad.,solicitud_funcionalidad,synthetic_generator,true,nuevo_pago,v0.1
S000758,Falló la conexión con otro servicio,"La integración con el CRM estaba funcionando, pero dejó de enviar información desde ayer. Esto sucede en más de un dispositivo.",error_tecnico,synthetic_generator,true,integracion_fallida,v0.1
S000759,Necesito conocer el plazo estimado,¿Cuánto suele tardar la revisión de una solicitud en condiciones normales? Esto sucede en más de un dispositivo.,consulta_general,synthetic_generator,true,tiempos_estimados,v0.1
S000760,La carga de archivos es muy lenta,"El archivo termina de procesar, pero incluso uno pequeño demora varios minutos. Esto sucede en más de un dispositivo.",rendimiento,synthetic_generator,true,archivos_lentos,v0.1
S000761,Transacción aprobada sin activación,"Realicé el depósito bancario, pero la suscripción todavía figura como pendiente. Ya intenté actualizar la página y volver a probar.",pagos_facturacion,synthetic_generator,true,pago_no_registrado,v0.1
S000762,Los resultados aparecen con retraso,"Cada búsqueda devuelve resultados, pero tarda más de medio minuto en responder. Ya intenté actualizar la página y volver a probar.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1
S000763,La API responde lentamente,"El endpoint funciona, aunque responde con mucha demora de forma intermitente.",rendimiento,synthetic_generator,true,api_lenta,v0.1
S000764,Mi cuenta quedó bloqueada,"Ya tengo la contraseña correcta, pero el bloqueo continúa activo y no puedo continuar con mi trabajo. Ya intenté actualizar la página y volver a probar.",acceso_autenticacion,synthetic_generator,true,cuenta_bloqueada,v0.1
S000765,Acceso rechazado tras actualizar la contraseña,"El cambio de el correo fue confirmado, pero el acceso sigue usando los datos anteriores.",acceso_autenticacion,synthetic_generator,true,cambio_datos_acceso,v0.1
S000766,No ocurre nada al guardar,El botón descargar dejó de ejecutar la acción desde la última actualización. Necesito continuar con el proceso cuanto antes.,error_tecnico,synthetic_generator,true,boton_no_responde,v0.1
S000767,Necesitamos una vista móvil,Necesitamos adaptar la interfaz con diseño para celulares para nuestros usuarios. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,mejora_interfaz,v0.1
S000768,El informe tarda varios minutos,"Los datos finales son correctos, pero el procesamiento de actividad es demasiado lento. El problema también fue confirmado por otro usuario.",rendimiento,synthetic_generator,true,reporte_lento,v0.1
S000769,La clave aparece como incorrecta,"Puedo escribir mis datos, pero al confirmar aparece un mensaje de acceso denegado siempre. Ya intenté actualizar la página y volver a probar.",acceso_autenticacion,synthetic_generator,true,credenciales_rechazadas,v0.1
S000770,La acción principal dejó de funcionar,"Hago clic en guardar, pero no ocurre nada y el proceso queda detenido. Ya intenté actualizar la página y volver a probar.",error_tecnico,synthetic_generator,true,boton_no_responde,v0.1
S000771,No puedo subir archivos,Al intentar abrir el documento aparece operación fallida y la operación se detiene. Ya intenté actualizar la página y volver a probar.,error_tecnico,synthetic_generator,true,archivo_falla,v0.1
S000772,La tarea por lotes es muy lenta,"El proceso de actualización masiva termina correctamente, pero tarda casi una hora.",rendimiento,synthetic_generator,true,proceso_masivo_lento,v0.1
S000773,El botón no responde,"La interfaz permite completar los datos, aunque guardar no responde varias veces al día. Antes funcionaba con normalidad.",error_tecnico,synthetic_generator,true,boton_no_responde,v0.1
S000774,Personalizar la interfaz,"Solicito una opción de diseño para celulares, ya que actualmente no está disponible. El problema también fue confirmado por otro usuario.",solicitud_funcionalidad,synthetic_generator,true,mejora_interfaz,v0.1
S000775,El sistema se cierra al editar,El sistema deja de responder y se cierra desde mi laptop al realizar editar un registro. Necesito continuar con el proceso cuanto antes.,error_tecnico,synthetic_generator,true,cierre_inesperado,v0.1
S000776,Necesito corregir los datos fiscales,El comprobante fue emitido con datos antiguos y necesito corregir la razón social. Esto sucede en más de un dispositivo.,pagos_facturacion,synthetic_generator,true,factura_incorrecta,v0.1
S000777,Agregar inicio de sesión con Google,Solicito que los usuarios puedan ingresar mediante Apple además del correo y contraseña. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,nuevo_login,v0.1
S000778,Necesitamos nuevos roles,Solicito un nuevo rol que pueda aprobar solicitudes.,solicitud_funcionalidad,synthetic_generator,true,roles_permisos,v0.1
S000779,No puedo completar el cobro,"Intenté pagar con una tarjeta de débito, pero la transacción fue rechazada cada vez que lo intento. Esto sucede en más de un dispositivo.",pagos_facturacion,synthetic_generator,true,pago_rechazado,v0.1
S000780,Agregar un nuevo método de pago,Solicito incorporar pago por QR como alternativa de pago. Esto sucede en más de un dispositivo.,solicitud_funcionalidad,synthetic_generator,true,nuevo_pago,v0.1
S000781,¿Cómo uso esta función?,Quisiera saber cómo crear un usuario dentro de la plataforma. Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,como_usar,v0.1
S000782,No puedo entrar por bloqueo de cuenta,"La plataforma informa que mi usuario está bloqueado, incluso después de esperar treinta minutos. El problema también fue confirmado por otro usuario.",acceso_autenticacion,synthetic_generator,true,cuenta_bloqueada,v0.1
S000783,El módulo demora en mostrar información,"Desde desde ayer, El dashboard tarda mucho más de lo habitual. Antes funcionaba con normalidad.",rendimiento,synthetic_generator,true,carga_lenta,v0.1
S000784,La tarea por lotes es muy lenta,"La tarea masiva completa el trabajo, pero bloquea al usuario durante casi una hora. Esto sucede en más de un dispositivo.",rendimiento,synthetic_generator,true,proceso_masivo_lento,v0.1
S000785,No recibo el enlace para restablecer la clave,"Solicité recuperar la contraseña una vez, pero el mensaje no llega a mi bandeja de entrada. El problema también fue confirmado por otro usuario.",acceso_autenticacion,synthetic_generator,true,recuperacion_no_recibida,v0.1
S000786,¿Qué opciones acepta la plataforma?,Quiero saber qué tarjetas y medios de pago acepta actualmente la plataforma. El problema también fue confirmado por otro usuario.,consulta_general,synthetic_generator,true,metodos_disponibles,v0.1
S000787,Conectar la plataforma con otro servicio,Solicito integrar la plataforma con un CRM externo para sincronizar archivos. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,integracion_nueva,v0.1
S000788,El comprobante tiene información equivocada,La factura muestra la razón social que no corresponde a mi empresa. Esto sucede en más de un dispositivo.,pagos_facturacion,synthetic_generator,true,factura_incorrecta,v0.1
S000789,No aparece contenido en la sección,"Puedo navegar por el menú, pero la sección de documentos no carga su contenido desde el celular. Esto sucede en más de un dispositivo.",error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1
S000790,Consulta sobre el estado de una solicitud,Quisiera saber dónde puedo consultar el estado de mi registro. Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,estado_proceso,v0.1
S000791,Diferencias entre las suscripciones,¿Qué funciones están incluidas en la opción empresarial? Antes funcionaba con normalidad.,consulta_general,synthetic_generator,true,planes_precios,v0.1
S000792,Código 2FA rechazado,El código generado por el token de seguridad aparece como inválido aunque todavía está vigente. Necesito continuar con el proceso cuanto antes.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1
S000793,Renovación automática no autorizada,"Cancelé el servicio desde la semana pasada, pero hoy apareció un nuevo cargo. Esto sucede en más de un dispositivo.",pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1
S000794,Pago aprobado sin documento tributario,"Necesito el comprobante de la suscripción, aunque el sistema todavía no lo genera. El problema también fue confirmado por otro usuario.",pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1
S000795,Necesitamos más opciones de búsqueda,"Quisiera filtrar reportes por sede, prioridad y categoría al mismo tiempo. Antes funcionaba con normalidad.",solicitud_funcionalidad,synthetic_generator,true,filtros_avanzados,v0.1
S000796,La tarjeta no es aceptada,El sistema no acepta una tarjeta de débito aunque tiene fondos y está habilitado para compras. Antes funcionaba con normalidad.,pagos_facturacion,synthetic_generator,true,pago_rechazado,v0.1
S000797,La cuenta permanece abierta después de salir,"Presiono cerrar sesión, pero la cuenta continúa abierta en la aplicación web. Necesito continuar con el proceso cuanto antes.",acceso_autenticacion,synthetic_generator,true,cierre_sesion,v0.1
S000798,No aparece contenido en la sección,La sección queda vacía cada vez que lo intento y necesito volver a cargar la página.,error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1
S000799,La devolución todavía no llega,"El reembolso fue aprobado hace tres días, pero el dinero no aparece en mi cuenta. El problema también fue confirmado por otro usuario.",pagos_facturacion,synthetic_generator,true,reembolso,v0.1
S000800,La API responde lentamente,"Las solicitudes devuelven datos correctos, pero el tiempo de respuesta supera diez segundos.",rendimiento,synthetic_generator,true,api_lenta,v0.1
S000801,La plataforma se ralentiza con muchos usuarios,"Cuando hay varios usuarios conectados, el sistema responde con mucha demora.",rendimiento,synthetic_generator,true,lentitud_horaria,v0.1
S000802,No recibo el enlace para restablecer la clave,Necesito restablecer la clave y no recibo ningún correo ni código y necesito resolverlo hoy.,acceso_autenticacion,synthetic_generator,true,recuperacion_no_recibida,v0.1
S000803,Renovación automática no autorizada,"Solicité detener los cobros, pero el método de pago volvió a ser debitado. El problema también fue confirmado por otro usuario.",pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1
S000804,Los resultados aparecen con retraso,"Al consultar tickets, la pantalla queda esperando antes de mostrar coincidencias.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1
S000805,Aparecen elementos repetidos,La plataforma duplica la solicitud sin que vuelva a enviar el formulario.,error_tecnico,synthetic_generator,true,duplicados,v0.1
S000806,¿Qué opciones acepta la plataforma?,¿Está disponible el pago con tarjeta para nuevas suscripciones? Necesito continuar con el proceso cuanto antes.,consulta_general,synthetic_generator,true,metodos_disponibles,v0.1
S000807,La clave aparece como incorrecta,La plataforma rechaza mi correo y contraseña aunque estoy seguro de que es correcto en el navegador. Necesito continuar con el proceso cuanto antes.,acceso_autenticacion,synthetic_generator,true,credenciales_rechazadas,v0.1
S000808,La aplicación queda bloqueada temporalmente,Cada cambio de sección provoca una pausa antes de mostrar el contenido. Ya intenté actualizar la página y volver a probar.,rendimiento,synthetic_generator,true,congelamiento_temporal,v0.1
S000809,Código 2FA rechazado,No puedo completar el segundo paso porque el código es rechazado siempre. Ya intenté actualizar la página y volver a probar.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1
S000810,Necesitamos descargar datos en otro formato,Solicito una opción que permita descargar los reportes en Google Sheets. El problema también fue confirmado por otro usuario.,solicitud_funcionalidad,synthetic_generator,true,nueva_exportacion,v0.1
S000811,El sistema está caído,La plataforma completa dejó de responder desde la última actualización. El problema también fue confirmado por otro usuario.,error_tecnico,synthetic_generator,true,servicio_caido,v0.1
S000812,Necesitamos más opciones de búsqueda,Solicito una opción para combinar varios criterios al consultar tickets.,solicitud_funcionalidad,synthetic_generator,true,filtros_avanzados,v0.1
S000813,La cuenta permanece abierta después de salir,La opción de cerrar sesión me devuelve al panel sin finalizar la autenticación. Necesito continuar con el proceso cuanto antes.,acceso_autenticacion,synthetic_generator,true,cierre_sesion,v0.1
S000814,Agregar filtros avanzados,Quisiera filtrar usuarios por varios campos personalizados al mismo tiempo. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,filtros_avanzados,v0.1
S000815,No recibí la factura,"Necesito el comprobante de la renovación, aunque el sistema todavía no lo genera. Necesito continuar con el proceso cuanto antes.",pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1
S000816,Necesito conocer el estado del trámite,Quisiera saber dónde puedo consultar el estado de mi registro. Necesito continuar con el proceso cuanto antes.,consulta_general,synthetic_generator,true,estado_proceso,v0.1
S000817,La integración dejó de funcionar,"La integración con el servicio de almacenamiento estaba funcionando, pero dejó de enviar información desde hace unos minutos. Esto sucede en más de un dispositivo.",error_tecnico,synthetic_generator,true,integracion_fallida,v0.1
S000818,Necesitamos acceso con Microsoft,Solicito que los usuarios puedan ingresar mediante el proveedor corporativo SSO además del correo y contraseña. El problema también fue confirmado por otro usuario.,solicitud_funcionalidad,synthetic_generator,true,nuevo_login,v0.1
S000819,Quiero exportar a Excel,Sería útil agregar Excel a los formatos disponibles de exportación. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,nueva_exportacion,v0.1
S000820,Cobro posterior a la cancelación,"Cancelé el servicio desde hace unos minutos, pero hoy apareció un nuevo cargo. Esto sucede en más de un dispositivo.",pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1
S000821,La carga de archivos es muy lenta,"Puedo completar de importar, pero el tiempo de espera afecta el trabajo diario. El problema también fue confirmado por otro usuario.",rendimiento,synthetic_generator,true,archivos_lentos,v0.1
S000822,Quiero exportar a Excel,Actualmente solo se puede exportar en PDF y necesitamos soporte para JSON. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,nueva_exportacion,v0.1
S000823,Problema de acceso luego de modificar mis datos,"El cambio de el número de teléfono fue confirmado, pero el acceso sigue usando los datos anteriores.",acceso_autenticacion,synthetic_generator,true,cambio_datos_acceso,v0.1
S000824,La plataforma se ralentiza con muchos usuarios,"En el cierre de mes todas las pantallas tardan más, aunque fuera de ese horario funcionan bien. Esto sucede en más de un dispositivo.",rendimiento,synthetic_generator,true,lentitud_horaria,v0.1
S000825,Código 2FA rechazado,No puedo completar el segundo paso porque el código expira de inmediato de forma intermitente.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1
S000826,La acción principal dejó de funcionar,"Hago clic en guardar, pero no ocurre nada y el proceso queda detenido. Esto sucede en más de un dispositivo.",error_tecnico,synthetic_generator,true,boton_no_responde,v0.1
S000827,Necesito conocer el horario de ayuda,Necesito información sobre el horario y los canales de atención disponibles.,consulta_general,synthetic_generator,true,horarios_soporte,v0.1
S000828,El comprobante tiene información equivocada,El comprobante fue emitido con datos antiguos y necesito corregir el nombre del cliente. El problema también fue confirmado por otro usuario.,pagos_facturacion,synthetic_generator,true,factura_incorrecta,v0.1
S000829,Envío programado de reportes,Actualmente hacemos el proceso manualmente y necesitamos automatizar la actualización de estados. Ya intenté actualizar la página y volver a probar.,solicitud_funcionalidad,synthetic_generator,true,automatizacion,v0.1
S000830,¿Cuándo está disponible soporte?,Necesito información sobre el horario y los canales de atención disponibles. Antes funcionaba con normalidad.,consulta_general,synthetic_generator,true,horarios_soporte,v0.1
S000831,Los cambios no quedan guardados,"La operación termina sin error, aunque la base sigue mostrando los datos anteriores.",error_tecnico,synthetic_generator,true,datos_no_guardados,v0.1
S000832,¿Dónde encuentro esta opción?,No encuentro dónde se realiza actualizar mis datos; necesito orientación. El problema también fue confirmado por otro usuario.,consulta_general,synthetic_generator,true,como_usar,v0.1
S000833,Procesamiento lento de archivos,"El archivo termina de subir, pero incluso uno pequeño demora demasiado tiempo. Antes funcionaba con normalidad.",rendimiento,synthetic_generator,true,archivos_lentos,v0.1
S000834,El enlace de activación está vencido,El enlace recibido para activar la cuenta muestra activación pendiente desde esta mañana.,acceso_autenticacion,synthetic_generator,true,activacion_cuenta,v0.1
S000835,Rendimiento degradado en horas punta,El rendimiento baja notablemente la tarde y las operaciones tardan en completarse. Ya intenté actualizar la página y volver a probar.,rendimiento,synthetic_generator,true,lentitud_horaria,v0.1
S000836,Error al descargar el documento,Al intentar descargar el reporte aparece formato no válido y la operación se detiene. Necesito continuar con el proceso cuanto antes.,error_tecnico,synthetic_generator,true,archivo_falla,v0.1
S000837,Agregar filtros avanzados,"La búsqueda actual es básica y necesitamos filtros por fecha, estado y responsable. Necesito continuar con el proceso cuanto antes.",solicitud_funcionalidad,synthetic_generator,true,filtros_avanzados,v0.1
S000838,La aplicación queda bloqueada temporalmente,"Al cambiar de sección, la pantalla queda congelada de forma perceptible y luego continúa. Antes funcionaba con normalidad.",rendimiento,synthetic_generator,true,congelamiento_temporal,v0.1
S000839,La interfaz se congela unos segundos,"Al abrir un menú, la pantalla queda congelada casi medio minuto y luego continúa. Ya intenté actualizar la página y volver a probar.",rendimiento,synthetic_generator,true,congelamiento_temporal,v0.1
S000840,No puedo completar el cobro,"Intenté pagar con mi tarjeta de crédito, pero la transacción fue rechazada de forma intermitente.",pagos_facturacion,synthetic_generator,true,pago_rechazado,v0.1
S000841,El informe tarda varios minutos,"El reporte se genera correctamente, aunque tarda cinco minutos en completarse. Ya intenté actualizar la página y volver a probar.",rendimiento,synthetic_generator,true,reporte_lento,v0.1
S000842,Personalizar la interfaz,Sería útil incorporar paneles personalizables para mejorar el uso de la plataforma.,solicitud_funcionalidad,synthetic_generator,true,mejora_interfaz,v0.1
S000843,Código 2FA rechazado,El código generado por el correo aparece como inválido aunque todavía está vigente. Necesito continuar con el proceso cuanto antes.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1
S000844,Aparecen elementos repetidos,"Confirmo la operación una sola vez, pero el sistema genera tres registros iguales.",error_tecnico,synthetic_generator,true,duplicados,v0.1
