id,title,description,category,source,synthetic,template_family,generator_version,split
S000582,No recibí la factura,"Necesito el comprobante de la compra del plan, aunque el sistema todavía no lo genera. Necesito continuar con el proceso cuanto antes.",pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1,train
S000583,No puedo entrar después de cambiar mi correo,"Después de modificar el nombre de usuario, la cuenta quedó inaccesible desde mi laptop. Necesito continuar con el proceso cuanto antes.",acceso_autenticacion,synthetic_generator,true,cambio_datos_acceso,v0.1,train
S000585,Las solicitudes tardan varios segundos,"El endpoint funciona, aunque responde con mucha demora siempre. Antes funcionaba con normalidad.",rendimiento,synthetic_generator,true,api_lenta,v0.1,train
S000586,La clave aparece como incorrecta,"Puedo escribir mis datos, pero al confirmar aparece un mensaje de acceso denegado siempre. Esto sucede en más de un dispositivo.",acceso_autenticacion,synthetic_generator,true,credenciales_rechazadas,v0.1,train
S000587,No puedo completar el cobro,"Intenté pagar con la tarjeta corporativa, pero la transacción fue rechazada siempre. Ya intenté actualizar la página y volver a probar.",pagos_facturacion,synthetic_generator,true,pago_rechazado,v0.1,train
S000589,Necesito instrucciones para completar el proceso,No encuentro dónde se realiza cerrar un ticket; necesito orientación. Antes funcionaba con normalidad.,consulta_general,synthetic_generator,true,como_usar,v0.1,train
S000590,No recibí la factura,"Necesito el comprobante de la suscripción, aunque el sistema todavía no lo genera.",pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1,train
S000592,Envío programado de reportes,Solicito una automatización que permita la creación de respaldos sin intervención manual. Ya intenté actualizar la página y volver a probar.,solicitud_funcionalidad,synthetic_generator,true,automatizacion,v0.1,train
S000593,El monto cobrado es incorrecto,El total cobrado no coincide con el monto mostrado antes de confirmar la compra. Esto sucede en más de un dispositivo.,pagos_facturacion,synthetic_generator,true,monto_incorrecto,v0.1,train
S000594,Pago aprobado sin documento tributario,La transacción terminó correctamente y no recibí ningún documento de pago desde que cambié la configuración. Antes funcionaba con normalidad.,pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1,train
S000595,Quiero pagar con billetera digital,Sería útil permitir pagos mediante transferencia bancaria además de las tarjetas. Ya intenté actualizar la página y volver a probar.,solicitud_funcionalidad,synthetic_generator,true,nuevo_pago,v0.1,train
S000596,Pantalla vacía al abrir un módulo,Al abrir el módulo de reportes solo aparece una pantalla blanca y no se muestra ningún dato. Necesito continuar con el proceso cuanto antes.,error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1,train
S000597,Los resultados aparecen con retraso,"Cada búsqueda devuelve resultados, pero tarda mucho más de lo normal en responder. Necesito continuar con el proceso cuanto antes.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1,train
S000598,No ocurre nada al guardar,El botón descargar dejó de ejecutar la acción desde esta mañana. Ya intenté actualizar la página y volver a probar.,error_tecnico,synthetic_generator,true,boton_no_responde,v0.1,train
S000599,Sesión expirada pocos segundos después de entrar,"Inicio sesión correctamente, pero la plataforma me desconecta a los pocos segundos cada vez que lo intento. Esto sucede en más de un dispositivo.",acceso_autenticacion,synthetic_generator,true,sesion_expirada,v0.1,train
S000600,El dashboard carga muy lento,"Desde desde la última actualización, La lista de usuarios tarda mucho más de lo habitual. Necesito continuar con el proceso cuanto antes.",rendimiento,synthetic_generator,true,carga_lenta,v0.1,train
S000601,Importe equivocado en la factura,El total cobrado no coincide con el monto mostrado antes de confirmar la compra. El problema también fue confirmado por otro usuario.,pagos_facturacion,synthetic_generator,true,monto_incorrecto,v0.1,train
S000603,El monto cobrado es incorrecto,"Contraté el paquete promocional, pero el cobro corresponde a el plan empresarial.",pagos_facturacion,synthetic_generator,true,monto_incorrecto,v0.1,train
S000604,No recibí la factura,"Necesito el comprobante de la compra del plan, aunque el sistema todavía no lo genera. El problema también fue confirmado por otro usuario.",pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1,train
S000605,La información vuelve a su valor anterior,Guardo el formulario y los cambios desaparecen después de recargar la página. Necesito continuar con el proceso cuanto antes.,error_tecnico,synthetic_generator,true,datos_no_guardados,v0.1,train
S000607,Procesamiento lento de archivos,"El archivo termina de descargar, pero incluso uno pequeño demora casi una hora. Ya intenté actualizar la página y volver a probar.",rendimiento,synthetic_generator,true,archivos_lentos,v0.1,train
S000608,Cuenta registrada pero sin activar,El enlace recibido para activar la cuenta muestra activación pendiente desde la última actualización. El problema también fue confirmado por otro usuario.,acceso_autenticacion,synthetic_generator,true,activacion_cuenta,v0.1,train
S000609,La sesión se cierra sola,"Puedo entrar, pero al cambiar de sección vuelvo a la pantalla de acceso y esto retrasa la atención de clientes. Ya intenté actualizar la página y volver a probar.",acceso_autenticacion,synthetic_generator,true,sesion_expirada,v0.1,train
S000610,No se actualizan los datos,"La operación termina sin error, aunque la base sigue mostrando los datos anteriores.",error_tecnico,synthetic_generator,true,datos_no_guardados,v0.1,train
S000612,Datos incorrectos en la factura,El comprobante fue emitido con datos antiguos y necesito corregir la razón social.,pagos_facturacion,synthetic_generator,true,factura_incorrecta,v0.1,train
S000613,Los resultados aparecen con retraso,"Los filtros funcionan correctamente, aunque la respuesta es demasiado lenta. Ya intenté actualizar la página y volver a probar.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1,train
S000614,El comprobante no aparece,La transacción terminó correctamente y no recibí ningún documento de pago desde hace unos minutos.,pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1,train
S000615,Necesitamos nuevos roles,Necesitamos configurar permisos por módulo para diferentes tipos de usuario. Ya intenté actualizar la página y volver a probar.,solicitud_funcionalidad,synthetic_generator,true,roles_permisos,v0.1,train
S000616,La plataforma se ralentiza con muchos usuarios,El rendimiento baja notablemente la tarde y las operaciones tardan en completarse. Necesito continuar con el proceso cuanto antes.,rendimiento,synthetic_generator,true,lentitud_horaria,v0.1,train
S000617,Pago aprobado sin documento tributario,"El pago fue aprobado, pero no encuentro la factura en la sección de facturación.",pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1,train
S000618,Transacción aprobada sin activación,El banco confirma el cobro y la plataforma no reconoce la transacción desde hace unos minutos. Esto sucede en más de un dispositivo.,pagos_facturacion,synthetic_generator,true,pago_no_registrado,v0.1,train
S000619,Crear permisos personalizados,Solicito un nuevo rol que pueda consultar solo su sede. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,roles_permisos,v0.1,train
S000620,Las solicitudes tardan varios segundos,"El endpoint funciona, aunque responde con mucha demora cada vez que lo intento. Antes funcionaba con normalidad.",rendimiento,synthetic_generator,true,api_lenta,v0.1,train
S000621,Consulta sobre el estado de una solicitud,Necesito orientación para revisar el avance de la emisión de un comprobante sin reportar un error. El problema también fue confirmado por otro usuario.,consulta_general,synthetic_generator,true,estado_proceso,v0.1,train
S000622,Mis credenciales son rechazadas,"Intento ingresar con las credenciales habituales, pero el sistema indica que los datos no son válidos desde ayer.",acceso_autenticacion,synthetic_generator,true,credenciales_rechazadas,v0.1,train
S000624,Automatizar una tarea repetitiva,Solicito una automatización que permita la creación de respaldos sin intervención manual.,solicitud_funcionalidad,synthetic_generator,true,automatizacion,v0.1,train
S000625,Siguen cobrando una suscripción cancelada,"Cancelé el servicio desde hace unos minutos, pero hoy apareció un nuevo cargo. El problema también fue confirmado por otro usuario.",pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1,train
S000628,Descargar documentos demora demasiado,"La operación no falla, aunque de importar es mucho más lenta que antes.",rendimiento,synthetic_generator,true,archivos_lentos,v0.1,train
S000629,¿Dónde reviso el avance?,Necesito orientación para revisar el avance de una solicitud de soporte sin reportar un error.,consulta_general,synthetic_generator,true,estado_proceso,v0.1,train
S000630,¿Cuándo está disponible soporte?,¿En qué días y horarios puedo comunicarme con atención al cliente? Antes funcionaba con normalidad.,consulta_general,synthetic_generator,true,horarios_soporte,v0.1,train
S000633,Problema con la autenticación de dos pasos,El código generado por la aplicación autenticadora aparece como inválido aunque todavía está vigente. Antes funcionaba con normalidad.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1,train
S000634,Diferencias entre las suscripciones,¿Qué funciones están incluidas en el plan profesional? Antes funcionaba con normalidad.,consulta_general,synthetic_generator,true,planes_precios,v0.1,train
S000635,No puedo entrar después de cambiar mi correo,Actualicé la contraseña y desde entonces ninguna de las credenciales me permite ingresar.,acceso_autenticacion,synthetic_generator,true,cambio_datos_acceso,v0.1,train
S000637,Quiero pagar con billetera digital,Necesitamos que la plataforma acepte pago por QR para nuevas suscripciones. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,nuevo_pago,v0.1,train
S000638,Crear permisos personalizados,Necesitamos configurar permisos por módulo para diferentes tipos de usuario. Esto sucede en más de un dispositivo.,solicitud_funcionalidad,synthetic_generator,true,roles_permisos,v0.1,train
S000640,Información sobre los planes,¿Qué funciones están incluidas en la opción empresarial?,consulta_general,synthetic_generator,true,planes_precios,v0.1,train
S000641,La aplicación falla durante una operación,El sistema deja de responder y se cierra desde una computadora de la oficina al realizar confirmar una operación.,error_tecnico,synthetic_generator,true,cierre_inesperado,v0.1,train
S000643,¿Cuánto cuesta el servicio?,Quiero conocer las diferencias entre la suscripción mensual y la opción básica.,consulta_general,synthetic_generator,true,planes_precios,v0.1,train
S000644,Se crean registros duplicados,"Confirmo la operación una sola vez, pero el sistema genera tres registros iguales. Ya intenté actualizar la página y volver a probar.",error_tecnico,synthetic_generator,true,duplicados,v0.1,train
S000645,Necesito información sobre las condiciones,Quisiera conocer la política de reembolsos de la plataforma. Antes funcionaba con normalidad.,consulta_general,synthetic_generator,true,politicas_requisitos,v0.1,train
S000646,La aplicación falla durante una operación,"Puedo entrar normalmente, pero la aplicación falla al confirmar una operación. Ya intenté actualizar la página y volver a probar.",error_tecnico,synthetic_generator,true,cierre_inesperado,v0.1,train
S000647,El pago no aparece registrado,"Realicé la renovación, pero la suscripción todavía figura como pendiente. Necesito continuar con el proceso cuanto antes.",pagos_facturacion,synthetic_generator,true,pago_no_registrado,v0.1,train
S000648,Necesitamos ejecuciones automáticas,Solicito una automatización que permita el envío de reportes sin intervención manual. Ya intenté actualizar la página y volver a probar.,solicitud_funcionalidad,synthetic_generator,true,automatizacion,v0.1,train
S000649,Servicio no disponible,Todos los usuarios reciben un error 500 al intentar ingresar. Antes funcionaba con normalidad.,error_tecnico,synthetic_generator,true,servicio_caido,v0.1,train
S000650,El sistema está caído,La plataforma completa dejó de responder desde que cambié la configuración.,error_tecnico,synthetic_generator,true,servicio_caido,v0.1,train
S000651,Automatizar una tarea repetitiva,Solicito una automatización que permita la creación de respaldos sin intervención manual. El problema también fue confirmado por otro usuario.,solicitud_funcionalidad,synthetic_generator,true,automatizacion,v0.1,train
S000652,Datos incorrectos en la factura,La información tributaria del documento no coincide con la registrada en la cuenta. Esto sucede en más de un dispositivo.,pagos_facturacion,synthetic_generator,true,factura_incorrecta,v0.1,train
S000655,El módulo demora en mostrar información,La pantalla responde correctamente después de esperar demasiado tiempo de forma intermitente. Esto sucede en más de un dispositivo.,rendimiento,synthetic_generator,true,carga_lenta,v0.1,train
S000656,Aparecen elementos repetidos,"Cada vez que guardo, la lista muestra el mismo elemento repetido. Esto sucede en más de un dispositivo.",error_tecnico,synthetic_generator,true,duplicados,v0.1,train
S000657,Código 2FA rechazado,El código generado por la aplicación autenticadora aparece como inválido aunque todavía está vigente. El problema también fue confirmado por otro usuario.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1,train
S000658,No puedo entrar por bloqueo de cuenta,Después de ingresar desde otro dispositivo el sistema bloqueó la cuenta y ya no permite iniciar sesión.,acceso_autenticacion,synthetic_generator,true,cuenta_bloqueada,v0.1,train
S000659,El monto cobrado es incorrecto,La factura muestra un descuento faltante respecto del precio informado. El problema también fue confirmado por otro usuario.,pagos_facturacion,synthetic_generator,true,monto_incorrecto,v0.1,train
S000660,Necesito corregir los datos fiscales,La información tributaria del documento no coincide con la registrada en la cuenta.,pagos_facturacion,synthetic_generator,true,factura_incorrecta,v0.1,train
S000661,Siguen cobrando una suscripción cancelada,"Solicité detener los cobros, pero el método de pago volvió a ser debitado. El problema también fue confirmado por otro usuario.",pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1,train
S000662,Código 2FA rechazado,El código generado por el mensaje SMS aparece como inválido aunque todavía está vigente. Esto sucede en más de un dispositivo.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1,train
S000664,La tarjeta no es aceptada,Al confirmar el pago aparece transacción no autorizada y la suscripción no se renueva. Esto sucede en más de un dispositivo.,pagos_facturacion,synthetic_generator,true,pago_rechazado,v0.1,train
S000665,Pantalla vacía al abrir un módulo,La sección queda vacía casi siempre y necesito volver a cargar la página.,error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1,train
S000666,Agregar control detallado de accesos,Necesitamos configurar permisos por módulo para diferentes tipos de usuario.,solicitud_funcionalidad,synthetic_generator,true,roles_permisos,v0.1,train
S000667,La cuenta fue suspendida tras varios intentos,"Ya tengo la contraseña correcta, pero el bloqueo continúa activo y no encuentro una alternativa. El problema también fue confirmado por otro usuario.",acceso_autenticacion,synthetic_generator,true,cuenta_bloqueada,v0.1,train
S000669,Pago aprobado sin documento tributario,La transacción terminó correctamente y no recibí ningún documento de pago desde esta mañana. El problema también fue confirmado por otro usuario.,pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1,train
S000670,La plataforma me desconecta constantemente,"Puedo entrar, pero al cambiar de sección vuelvo a la pantalla de acceso y esto retrasa la atención de clientes.",acceso_autenticacion,synthetic_generator,true,sesion_expirada,v0.1,train
S000671,La cuenta fue suspendida tras varios intentos,"La plataforma informa que mi usuario está bloqueado, incluso después de esperar hasta el día siguiente. Antes funcionaba con normalidad.",acceso_autenticacion,synthetic_generator,true,cuenta_bloqueada,v0.1,train
S000672,Renovación automática no autorizada,La suscripción figura cancelada y aun así se procesó la renovación automática.,pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1,train
S000675,¿La plataforma incluye esta función?,Necesito saber dónde se encuentra el acceso para varios usuarios o si todavía no está habilitada. Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,disponibilidad_funcion,v0.1,train
S000676,Necesito instrucciones para completar el proceso,¿Qué pasos debo seguir para crear un usuario correctamente? El problema también fue confirmado por otro usuario.,consulta_general,synthetic_generator,true,como_usar,v0.1,train
S000677,Código 2FA rechazado,El código generado por el token de seguridad aparece como inválido aunque todavía está vigente.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1,train
S000678,La tarea por lotes es muy lenta,Procesar mil registros toma demasiado tiempo aunque no aparecen errores. El problema también fue confirmado por otro usuario.,rendimiento,synthetic_generator,true,proceso_masivo_lento,v0.1,train
S000679,El módulo demora en mostrar información,La pantalla responde correctamente después de esperar casi dos minutos varias veces al día.,rendimiento,synthetic_generator,true,carga_lenta,v0.1,train
S000680,Mi cuenta quedó bloqueada,"Ya tengo la contraseña correcta, pero el bloqueo continúa activo y afecta a varios usuarios. Necesito continuar con el proceso cuanto antes.",acceso_autenticacion,synthetic_generator,true,cuenta_bloqueada,v0.1,train
S000681,La API responde lentamente,"No hay errores HTTP, pero la latencia aumentó desde esta mañana. Esto sucede en más de un dispositivo.",rendimiento,synthetic_generator,true,api_lenta,v0.1,train
S000685,¿Cómo uso esta función?,Quisiera saber cómo crear un usuario dentro de la plataforma.,consulta_general,synthetic_generator,true,como_usar,v0.1,train
S000687,¿Cómo uso esta función?,¿Qué pasos debo seguir para crear un usuario correctamente? Ya intenté actualizar la página y volver a probar.,consulta_general,synthetic_generator,true,como_usar,v0.1,train
S000689,Quiero exportar a Excel,Actualmente solo se puede exportar en PDF y necesitamos soporte para JSON. Antes funcionaba con normalidad.,solicitud_funcionalidad,synthetic_generator,true,nueva_exportacion,v0.1,train
S000690,Automatizar una tarea repetitiva,Solicito una automatización que permita el envío de reportes sin intervención manual.,solicitud_funcionalidad,synthetic_generator,true,automatizacion,v0.1,train
S000691,La cuenta fue suspendida tras varios intentos,"Ya tengo la contraseña correcta, pero el bloqueo continúa activo y afecta a varios usuarios. Necesito continuar con el proceso cuanto antes.",acceso_autenticacion,synthetic_generator,true,cuenta_bloqueada,v0.1,train
S000693,El botón no responde,"Hago clic en enviar, pero no ocurre nada y el proceso queda detenido. Esto sucede en más de un dispositivo.",error_tecnico,synthetic_generator,true,boton_no_responde,v0.1,train
S000694,Servicio no disponible,Ningún módulo está disponible y el navegador muestra un error del servidor. Ya intenté actualizar la página y volver a probar.,error_tecnico,synthetic_generator,true,servicio_caido,v0.1,train
S000695,El botón no responde,"La interfaz permite completar los datos, aunque continuar no responde siempre. El problema también fue confirmado por otro usuario.",error_tecnico,synthetic_generator,true,boton_no_responde,v0.1,train
S000697,Agregar un nuevo formato de exportación,Sería útil agregar XML a los formatos disponibles de exportación. Antes funcionaba con normalidad.,solicitud_funcionalidad,synthetic_generator,true,nueva_exportacion,v0.1,train
S000698,¿Dónde encuentro esta opción?,Quisiera saber cómo cerrar un ticket dentro de la plataforma. Antes funcionaba con normalidad.,consulta_general,synthetic_generator,true,como_usar,v0.1,train
S000700,Necesitamos ejecuciones automáticas,Quisiera programar la actualización de estados para que se ejecute al final del día. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,automatizacion,v0.1,train
S000701,El sistema está caído,Ningún módulo está disponible y el navegador muestra un error del servidor. Antes funcionaba con normalidad.,error_tecnico,synthetic_generator,true,servicio_caido,v0.1,train
S000702,No puedo iniciar sesión,"Intento ingresar con las credenciales habituales, pero el sistema indica que los datos no son válidos desde ayer. Antes funcionaba con normalidad.",acceso_autenticacion,synthetic_generator,true,credenciales_rechazadas,v0.1,train
S000703,No puedo completar el cobro,"Intenté pagar con una tarjeta de débito, pero la transacción fue rechazada de forma intermitente. Antes funcionaba con normalidad.",pagos_facturacion,synthetic_generator,true,pago_rechazado,v0.1,train
S000704,Necesitamos nuevos roles,Solicito un nuevo rol que pueda administrar usuarios. Ya intenté actualizar la página y volver a probar.,solicitud_funcionalidad,synthetic_generator,true,roles_permisos,v0.1,train
S000705,La página queda en blanco,"Puedo navegar por el menú, pero el módulo de reportes no carga su contenido en el navegador.",error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1,train
S000707,La página queda en blanco,La sección queda vacía siempre y necesito volver a cargar la página.,error_tecnico,synthetic_generator,true,pantalla_blanca,v0.1,train
S000708,No se actualizan los datos,"La plataforma confirma la actualización, pero al volver a entrar aparecen la configuración previa. Esto sucede en más de un dispositivo.",error_tecnico,synthetic_generator,true,datos_no_guardados,v0.1,train
S000713,Quiero exportar a Excel,Solicito una opción que permita descargar las facturas en Excel. Ya intenté actualizar la página y volver a probar.,solicitud_funcionalidad,synthetic_generator,true,nueva_exportacion,v0.1,train
S000715,Agregar control detallado de accesos,Necesitamos configurar permisos por módulo para diferentes tipos de usuario. Ya intenté actualizar la página y volver a probar.,solicitud_funcionalidad,synthetic_generator,true,roles_permisos,v0.1,train
S000717,Procesamiento lento de archivos,"La operación no falla, aunque de importar es mucho más lenta que antes. Ya intenté actualizar la página y volver a probar.",rendimiento,synthetic_generator,true,archivos_lentos,v0.1,train
S000721,La información vuelve a su valor anterior,Guardo el formulario y los cambios desaparecen después de recargar la página. Esto sucede en más de un dispositivo.,error_tecnico,synthetic_generator,true,datos_no_guardados,v0.1,train
S000722,No se actualizan los datos,"La plataforma confirma la actualización, pero al volver a entrar aparecen los datos antiguos.",error_tecnico,synthetic_generator,true,datos_no_guardados,v0.1,train
S000723,Conectar la plataforma con otro servicio,Solicito integrar la plataforma con Microsoft Teams para compartir reportes.,solicitud_funcionalidad,synthetic_generator,true,integracion_nueva,v0.1,train
S000724,Cobro posterior a la cancelación,"Solicité detener los cobros, pero el método de pago volvió a ser debitado. Esto sucede en más de un dispositivo.",pagos_facturacion,synthetic_generator,true,suscripcion_cancelada,v0.1,train
S000725,El código de verificación no funciona,No puedo completar el segundo paso porque el código no llega casi siempre.,acceso_autenticacion,synthetic_generator,true,doble_factor,v0.1,train
S000726,Sesión expirada pocos segundos después de entrar,"Puedo entrar, pero al cambiar de sección vuelvo a la pantalla de acceso y afecta a varios usuarios. Antes funcionaba con normalidad.",acceso_autenticacion,synthetic_generator,true,sesion_expirada,v0.1,train
S000727,No recibí la factura,"El pago fue aprobado, pero no encuentro la factura en mi correo. Antes funcionaba con normalidad.",pagos_facturacion,synthetic_generator,true,factura_no_recibida,v0.1,train
S000728,Quiero pagar con billetera digital,Sería útil permitir pagos mediante transferencia bancaria además de las tarjetas. Necesito continuar con el proceso cuanto antes.,solicitud_funcionalidad,synthetic_generator,true,nuevo_pago,v0.1,train
S000731,¿Cuánto cuesta el servicio?,¿Qué funciones están incluidas en la opción empresarial?,consulta_general,synthetic_generator,true,planes_precios,v0.1,train
S000732,Me cobraron un plan diferente,El total cobrado no coincide con el monto mostrado antes de confirmar la compra. Necesito continuar con el proceso cuanto antes.,pagos_facturacion,synthetic_generator,true,monto_incorrecto,v0.1,train
S000734,Necesitamos descargar datos en otro formato,Solicito una opción que permita descargar las facturas en XML. Antes funcionaba con normalidad.,solicitud_funcionalidad,synthetic_generator,true,nueva_exportacion,v0.1,train
S000736,Consulta sobre el estado de una solicitud,Necesito orientación para revisar el avance de mi registro sin reportar un error. Necesito continuar con el proceso cuanto antes.,consulta_general,synthetic_generator,true,estado_proceso,v0.1,train
S000737,¿Cómo uso esta función?,No encuentro dónde se realiza cambiar una configuración; necesito orientación. Esto sucede en más de un dispositivo.,consulta_general,synthetic_generator,true,como_usar,v0.1,train
S000738,El sistema se cierra al editar,"Puedo entrar normalmente, pero la aplicación falla al confirmar una operación. El problema también fue confirmado por otro usuario.",error_tecnico,synthetic_generator,true,cierre_inesperado,v0.1,train
S000740,Descargar documentos demora demasiado,"El archivo termina de descargar, pero incluso uno pequeño demora más de diez minutos.",rendimiento,synthetic_generator,true,archivos_lentos,v0.1,train
S000741,Mis credenciales son rechazadas,La plataforma rechaza las credenciales habituales aunque estoy seguro de que es correcto desde mi laptop. Necesito continuar con el proceso cuanto antes.,acceso_autenticacion,synthetic_generator,true,credenciales_rechazadas,v0.1,train
S000742,Quiero exportar a Excel,Actualmente solo se puede exportar en PDF y necesitamos soporte para JSON.,solicitud_funcionalidad,synthetic_generator,true,nueva_exportacion,v0.1,train
S000743,Nadie puede abrir la plataforma,La plataforma completa dejó de responder desde la última actualización. Necesito continuar con el proceso cuanto antes.,error_tecnico,synthetic_generator,true,servicio_caido,v0.1,train
S000744,Importar registros toma mucho tiempo,Procesar mil registros toma demasiado tiempo aunque no aparecen errores. Necesito continuar con el proceso cuanto antes.,rendimiento,synthetic_generator,true,proceso_masivo_lento,v0.1,train
S000745,No puedo iniciar sesión,La plataforma rechaza las credenciales habituales aunque estoy seguro de que es correcto desde una computadora de la oficina.,acceso_autenticacion,synthetic_generator,true,credenciales_rechazadas,v0.1,train
S000746,Importar registros toma mucho tiempo,"El proceso de sincronización termina correctamente, pero tarda mucho más que antes. Esto sucede en más de un dispositivo.",rendimiento,synthetic_generator,true,proceso_masivo_lento,v0.1,train
S000747,La tarjeta no es aceptada,"Intenté pagar con una tarjeta de débito, pero la transacción fue rechazada siempre. El problema también fue confirmado por otro usuario.",pagos_facturacion,synthetic_generator,true,pago_rechazado,v0.1,train
S000749,Problema de acceso luego de modificar mis datos,"Después de modificar la contraseña, la cuenta quedó inaccesible desde la aplicación móvil. Esto sucede en más de un dispositivo.",acceso_autenticacion,synthetic_generator,true,cambio_datos_acceso,v0.1,train
S000751,Necesitamos más opciones de búsqueda,"La búsqueda actual es básica y necesitamos filtros por cliente, plan y periodo. Antes funcionaba con normalidad.",solicitud_funcionalidad,synthetic_generator,true,filtros_avanzados,v0.1,train
S000752,Acceso rechazado tras actualizar la contraseña,Actualicé la contraseña y desde entonces ninguna de las credenciales me permite ingresar. Antes funcionaba con normalidad.,acceso_autenticacion,synthetic_generator,true,cambio_datos_acceso,v0.1,train
S000754,El pago no aparece registrado,El banco confirma el cobro y la plataforma no reconoce la transacción desde ayer.,pagos_facturacion,synthetic_generator,true,pago_no_registrado,v0.1,train
S000755,Importe equivocado en la factura,La factura muestra un descuento faltante respecto del precio informado. El problema también fue confirmado por otro usuario.,pagos_facturacion,synthetic_generator,true,monto_incorrecto,v0.1,train
S000756,Me cobraron un plan diferente,"Contraté una sola cuenta, pero el cobro corresponde a el precio sin descuento. Necesito continuar con el proceso cuanto antes.",pagos_facturacion,synthetic_generator,true,monto_incorrecto,v0.1,train
S000757,Necesitamos otra opción de cobro,Solicito incorporar débito automático como alternativa de pago. Antes funcionaba con normalidad.,solicitud_funcionalidad,synthetic_generator,true,nuevo_pago,v0.1,train
S000760,La carga de archivos es muy lenta,"El archivo termina de procesar, pero incluso uno pequeño demora varios minutos. Esto sucede en más de un dispositivo.",rendimiento,synthetic_generator,true,archivos_lentos,v0.1,train
S000761,Transacción aprobada sin activación,"Realicé el depósito bancario, pero la suscripción todavía figura como pendiente. Ya intenté actualizar la página y volver a probar.",pagos_facturacion,synthetic_generator,true,pago_no_registrado,v0.1,train
S000762,Los resultados aparecen con retraso,"Cada búsqueda devuelve resultados, pero tarda más de medio minuto en responder. Ya intenté actualizar la página y volver a probar.",rendimiento,synthetic_generator,true,busqueda_lenta,v0.1,train
S000763,La API responde lentamente,"El endpoint funciona, aunque responde con mucha demora de forma intermitente.",rendimiento,synthetic_generator,true,api_lenta,v0.1,train
S000764,Mi cuenta quedó bloqueada,"Ya tengo la contraseña correcta, pero el bloqueo continúa activo y no puedo continuar con mi trabajo. Ya intenté actualizar la página y volver a probar.",acceso_autenticacion,synthetic_generator,true,cuenta_bloqueada,v0.1,train
S000765,Acceso rechazado tras actualizar la contraseña,"El cambio de el correo fue confirmado, pero el acceso sigue usando los datos anteriores.",acceso_autenticacion,synthetic_generator,true,cambio_datos_acceso,v0.1,train
S000766,No ocurre nada al guardar,El botón descargar dejó de ejecutar la acción desde la última actualización. Necesito continuar con el proceso cuanto antes.,error_tecnico,synthetic_generator,true,boton_no_responde,v0.1,train
S000769,La clave aparece como incorrecta,"Puedo escribir mis datos, pero al confirmar aparece un mensaje de acceso denegado siempre. Ya intenté actualizar la página y volver a probar.",acceso_autenticacion,synthetic_generator,true,credenciales_rechazadas,v0.1,train
S000770,La acción principal dejó de funcionar,"Hago clic en guardar, pero no ocurre nada y el proceso queda detenido. Ya intenté actualizar la página y volver a probar.",error_tecnico,synthetic_generator,true,boton_no_responde,v0.1,train
S000772,La tarea por lotes es muy lenta,"El proceso de actualización masiva termina correctamente, pero tarda casi una hora.",rendimiento,synthetic_generator,true,proceso_masivo_lento,v0.1,train
S000773,El botón no responde,"La interfaz permite completar los datos, aunque guardar no responde varias veces al día. Antes funcionaba con normalidad.",error_tecnico,synthetic_generator,true,boton_no_responde,v0.1,train
S000775,El sistema se cierra al editar,El sistema deja de responder y se cierra desde mi laptop al realizar editar un registro. Necesito continuar con el proceso cuanto antes.,error_tecnico,synthetic_generator,true,cierre_inesperado,v0.1,train
S000776,Necesito corregir los datos fiscales,El comprobante fue emitido con datos antiguos y necesito corregir la razón social. Esto sucede en más de un dispositivo.,pagos_facturacion,synthetic_generator,true,factura_incorrecta,v0.1,train
S000778,Necesitamos nuevos roles,Solicito un nuevo rol que pueda aprobar solicitudes.,solicitud_funcionalidad,synthetic_generator,true,roles_permisos,v0.1,train
S000779,No puedo completar el cobro,"Intenté pagar con una tarjeta de débito, pero la transacción fue rechazada cada vez que lo intento. Esto sucede en más de un dispositivo.",pagos_facturacion,synthetic_generator,true,pago_rechazado,v0.1,train
